Country Name,Country Code,Series Name,Series Code,2022 [YR2022],2023 [YR2023]
Moldova,MDA,Control of Corruption: Estimate,CC.EST,-0.342236280441284,-0.28033846616745
Moldova,MDA,Control of Corruption: Number of Sources,CC.NO.SRC,8,8
Moldova,MDA,Control of Corruption: Percentile Rank,CC.PER.RNK,42.4528312683105,46.698112487793
Moldova,MDA,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,30.1886787414551,32.0754699707031
Moldova,MDA,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,51.886791229248,53.7735862731934
Moldova,MDA,Control of Corruption: Standard Error,CC.STD.ERR,0.163396179676056,0.162847444415092
Moldova,MDA,Government Effectiveness: Estimate,GE.EST,-0.307596892118454,-0.164951995015144
Moldova,MDA,Government Effectiveness: Number of Sources,GE.NO.SRC,5,5
Moldova,MDA,Government Effectiveness: Percentile Rank,GE.PER.RNK,41.0377349853516,44.3396224975586
Moldova,MDA,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,22.6415100097656,27.3584899902344
Moldova,MDA,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,58.9622650146484,62.2641525268555
Moldova,MDA,Government Effectiveness: Standard Error,GE.STD.ERR,0.290294349193573,0.303018689155579
Moldova,MDA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.659070193767548,-0.683699607849121
Moldova,MDA,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6,6
Moldova,MDA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,21.698112487793,20.3791465759277
Moldova,MDA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,13.2075471878052,13.2701425552368
Moldova,MDA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,35.8490562438965,35.0710906982422
Moldova,MDA,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.233049780130386,0.227244794368744
Moldova,MDA,Regulatory Quality: Estimate,RQ.EST,0.101790711283684,0.105498053133488
Moldova,MDA,Regulatory Quality: Number of Sources,RQ.NO.SRC,6,6
Moldova,MDA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,54.7169799804688,54.7169799804688
Moldova,MDA,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,41.9811325073242,42.9245300292969
Moldova,MDA,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,67.4528274536133,66.5094375610352
Moldova,MDA,Regulatory Quality: Standard Error,RQ.STD.ERR,0.228334546089172,0.228313326835632
Moldova,MDA,Rule of Law: Estimate,RL.EST,-0.286401212215424,-0.152658581733704
Moldova,MDA,Rule of Law: Number of Sources,RL.NO.SRC,9,9
Moldova,MDA,Rule of Law: Percentile Rank,RL.PER.RNK,41.9811325073242,47.1698112487793
Moldova,MDA,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,32.0754699707031,36.7924537658691
Moldova,MDA,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,53.301887512207,54.2452812194824
Moldova,MDA,Rule of Law: Standard Error,RL.STD.ERR,0.161861225962639,0.163627952337265
Moldova,MDA,Voice and Accountability: Estimate,VA.EST,0.0965940952301025,0.236791402101517
Moldova,MDA,Voice and Accountability: Number of Sources,VA.NO.SRC,10,10
Moldova,MDA,Voice and Accountability: Percentile Rank,VA.PER.RNK,51.6908226013184,55.8823547363281
Moldova,MDA,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,42.0289840698242,47.5490188598633
Moldova,MDA,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,57.487922668457,61.2745094299316
Moldova,MDA,Voice and Accountability: Standard Error,VA.STD.ERR,0.12435869127512,0.123266227543354
Monaco,MCO,Control of Corruption: Estimate,CC.EST,1.27027237415314,1.25135612487793
Monaco,MCO,Control of Corruption: Number of Sources,CC.NO.SRC,1,1
Monaco,MCO,Control of Corruption: Percentile Rank,CC.PER.RNK,88.6792449951172,87.7358474731445
Monaco,MCO,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,68.3962249755859,65.5660400390625
Monaco,MCO,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,97.1698150634766,96.698112487793
Monaco,MCO,Control of Corruption: Standard Error,CC.STD.ERR,0.463798433542252,0.46119099855423
Monaco,MCO,Government Effectiveness: Estimate,GE.EST,2.04701542854309,2.02295255661011
Monaco,MCO,Government Effectiveness: Number of Sources,GE.NO.SRC,1,1
Monaco,MCO,Government Effectiveness: Percentile Rank,GE.PER.RNK,99.0566024780273,99.0566024780273
Monaco,MCO,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,87.2641525268555,84.9056625366211
Monaco,MCO,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,100,100
Monaco,MCO,Government Effectiveness: Standard Error,GE.STD.ERR,0.479059517383575,0.512995004653931
Monaco,MCO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.18703246116638,1.18497908115387
Monaco,MCO,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,3,3
Monaco,MCO,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,93.8679275512695,93.3649291992188
Monaco,MCO,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,71.2264175415039,71.5639801025391
Monaco,MCO,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,99.0566024780273,99.5260696411133
Monaco,MCO,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.277791261672974,0.278450012207031
Monaco,MCO,Regulatory Quality: Estimate,RQ.EST,1.39833402633667,1.35054576396942
Monaco,MCO,Regulatory Quality: Number of Sources,RQ.NO.SRC,1,1
Monaco,MCO,Regulatory Quality: Percentile Rank,RQ.PER.RNK,90.0943374633789,89.6226425170898
Monaco,MCO,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,72.1698150634766,70.2830200195312
Monaco,MCO,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,99.5283050537109,99.5283050537109
Monaco,MCO,Regulatory Quality: Standard Error,RQ.STD.ERR,0.473354339599609,0.48214453458786
Monaco,MCO,Rule of Law: Estimate,RL.EST,1.48548305034637,1.47689890861511
Monaco,MCO,Rule of Law: Number of Sources,RL.NO.SRC,1,1
Monaco,MCO,Rule of Law: Percentile Rank,RL.PER.RNK,90.5660400390625,91.5094375610352
Monaco,MCO,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,75,76.4150924682617
Monaco,MCO,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,100,100
Monaco,MCO,Rule of Law: Standard Error,RL.STD.ERR,0.458244681358337,0.456088840961456
Monaco,MCO,Voice and Accountability: Estimate,VA.EST,0.716082632541656,0.65396785736084
Monaco,MCO,Voice and Accountability: Number of Sources,VA.NO.SRC,1,1
Monaco,MCO,Voice and Accountability: Percentile Rank,VA.PER.RNK,69.0821228027344,69.6078414916992
Monaco,MCO,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,55.5555572509766,53.9215698242188
Monaco,MCO,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,87.4396133422852,86.2745132446289
Monaco,MCO,Voice and Accountability: Standard Error,VA.STD.ERR,0.279995709657669,0.290147602558136
Mongolia,MNG,Control of Corruption: Estimate,CC.EST,-0.561183452606201,-0.492604404687881
Mongolia,MNG,Control of Corruption: Number of Sources,CC.NO.SRC,12,11
Mongolia,MNG,Control of Corruption: Percentile Rank,CC.PER.RNK,32.5471687316895,35.3773574829102
Mongolia,MNG,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,21.698112487793,24.056604385376
Mongolia,MNG,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,44.8113212585449,47.1698112487793
Mongolia,MNG,Control of Corruption: Standard Error,CC.STD.ERR,0.154266148805618,0.159464240074158
Mongolia,MNG,Government Effectiveness: Estimate,GE.EST,-0.424924910068512,-0.47153577208519
Mongolia,MNG,Government Effectiveness: Number of Sources,GE.NO.SRC,9,9
Mongolia,MNG,Government Effectiveness: Percentile Rank,GE.PER.RNK,34.9056587219238,33.9622650146484
Mongolia,MNG,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,21.2264156341553,19.3396224975586
Mongolia,MNG,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,50.9433975219727,48.5849075317383
Mongolia,MNG,Government Effectiveness: Standard Error,GE.STD.ERR,0.239839822053909,0.251865029335022
Mongolia,MNG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.529954373836517,0.592669785022736
Mongolia,MNG,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,7,7
Mongolia,MNG,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,62.7358474731445,67.2985763549805
Mongolia,MNG,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,50.4716987609863,52.6066360473633
Mongolia,MNG,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,78.7735824584961,81.5165863037109
Mongolia,MNG,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.226557314395905,0.222712680697441
Mongolia,MNG,Regulatory Quality: Estimate,RQ.EST,-0.27089050412178,-0.175534680485725
Mongolia,MNG,Regulatory Quality: Number of Sources,RQ.NO.SRC,10,10
Mongolia,MNG,Regulatory Quality: Percentile Rank,RQ.PER.RNK,42.4528312683105,45.7547187805176
Mongolia,MNG,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,29.7169818878174,33.9622650146484
Mongolia,MNG,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,53.301887512207,56.6037750244141
Mongolia,MNG,Regulatory Quality: Standard Error,RQ.STD.ERR,0.191943451762199,0.192640289664268
Mongolia,MNG,Rule of Law: Estimate,RL.EST,-0.187781766057014,-0.184480711817741
Mongolia,MNG,Rule of Law: Number of Sources,RL.NO.SRC,12,12
Mongolia,MNG,Rule of Law: Percentile Rank,RL.PER.RNK,45.7547187805176,43.8679237365723
Mongolia,MNG,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,37.7358474731445,36.3207550048828
Mongolia,MNG,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,54.7169799804688,53.7735862731934
Mongolia,MNG,Rule of Law: Standard Error,RL.STD.ERR,0.162169098854065,0.163637027144432
Mongolia,MNG,Voice and Accountability: Estimate,VA.EST,0.264592379331589,0.250342100858688
Mongolia,MNG,Voice and Accountability: Number of Sources,VA.NO.SRC,11,11
Mongolia,MNG,Voice and Accountability: Percentile Rank,VA.PER.RNK,56.038646697998,56.3725471496582
Mongolia,MNG,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,50.2415466308594,48.529411315918
Mongolia,MNG,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,60.8695640563965,61.764705657959
Mongolia,MNG,Voice and Accountability: Standard Error,VA.STD.ERR,0.12829864025116,0.12521655857563
Montenegro,MNE,Control of Corruption: Estimate,CC.EST,-0.118748672306538,-0.0793098732829094
Montenegro,MNE,Control of Corruption: Number of Sources,CC.NO.SRC,7,9
Montenegro,MNE,Control of Corruption: Percentile Rank,CC.PER.RNK,50.4716987609863,51.886791229248
Montenegro,MNE,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,36.7924537658691,41.9811325073242
Montenegro,MNE,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,59.9056587219238,59.9056587219238
Montenegro,MNE,Control of Corruption: Standard Error,CC.STD.ERR,0.19558297097683,0.167741641402245
Montenegro,MNE,Government Effectiveness: Estimate,GE.EST,-0.0274766758084297,0.247063115239143
Montenegro,MNE,Government Effectiveness: Number of Sources,GE.NO.SRC,5,6
Montenegro,MNE,Government Effectiveness: Percentile Rank,GE.PER.RNK,51.4150924682617,59.9056587219238
Montenegro,MNE,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,33.0188674926758,41.9811325073242
Montenegro,MNE,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,66.5094375610352,75.9433975219727
Montenegro,MNE,Government Effectiveness: Standard Error,GE.STD.ERR,0.28508922457695,0.2918501496315
Montenegro,MNE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.140881478786469,0.0693022906780243
Montenegro,MNE,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,6
Montenegro,MNE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,43.3962249755859,48.8151664733887
Montenegro,MNE,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,25.943395614624,35.0710906982422
Montenegro,MNE,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,53.301887512207,60.6635055541992
Montenegro,MNE,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.24822673201561,0.230550855398178
Montenegro,MNE,Regulatory Quality: Estimate,RQ.EST,0.543230414390564,0.374201148748398
Montenegro,MNE,Regulatory Quality: Number of Sources,RQ.NO.SRC,5,7
Montenegro,MNE,Regulatory Quality: Percentile Rank,RQ.PER.RNK,69.3396224975586,64.1509399414062
Montenegro,MNE,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,54.2452812194824,51.4150924682617
Montenegro,MNE,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,81.1320724487305,75.4716949462891
Montenegro,MNE,Regulatory Quality: Standard Error,RQ.STD.ERR,0.269182443618774,0.23965160548687
Montenegro,MNE,Rule of Law: Estimate,RL.EST,-0.126116916537285,-0.0421564690768719
Montenegro,MNE,Rule of Law: Number of Sources,RL.NO.SRC,8,10
Montenegro,MNE,Rule of Law: Percentile Rank,RL.PER.RNK,48.5849075317383,52.3584899902344
Montenegro,MNE,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,38.6792449951172,41.9811325073242
Montenegro,MNE,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,56.1320762634277,57.0754699707031
Montenegro,MNE,Rule of Law: Standard Error,RL.STD.ERR,0.171765238046646,0.161017969250679
Montenegro,MNE,Voice and Accountability: Estimate,VA.EST,0.275241851806641,0.342006295919418
Montenegro,MNE,Voice and Accountability: Number of Sources,VA.NO.SRC,7,9
Montenegro,MNE,Voice and Accountability: Percentile Rank,VA.PER.RNK,56.5217399597168,58.3333320617676
Montenegro,MNE,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,50.2415466308594,51.470588684082
Montenegro,MNE,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,61.3526573181152,64.2156829833984
Montenegro,MNE,Voice and Accountability: Standard Error,VA.STD.ERR,0.135072663426399,0.127227261662483
Morocco,MAR,Control of Corruption: Estimate,CC.EST,-0.387477546930313,-0.536348581314087
Morocco,MAR,Control of Corruption: Number of Sources,CC.NO.SRC,10,11
Morocco,MAR,Control of Corruption: Percentile Rank,CC.PER.RNK,39.6226425170898,33.0188674926758
Morocco,MAR,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,26.8867931365967,23.1132068634033
Morocco,MAR,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,50,46.698112487793
Morocco,MAR,Control of Corruption: Standard Error,CC.STD.ERR,0.160705998539925,0.160744205117226
Morocco,MAR,Government Effectiveness: Estimate,GE.EST,-0.0818562060594559,-0.0359151102602482
Morocco,MAR,Government Effectiveness: Number of Sources,GE.NO.SRC,9,10
Morocco,MAR,Government Effectiveness: Percentile Rank,GE.PER.RNK,49.5283012390137,50
Morocco,MAR,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,33.9622650146484,35.3773574829102
Morocco,MAR,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,61.7924537658691,62.2641525268555
Morocco,MAR,Government Effectiveness: Standard Error,GE.STD.ERR,0.228410691022873,0.233317300677299
Morocco,MAR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.362119138240814,-0.367761224508286
Morocco,MAR,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6,7
Morocco,MAR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,33.4905662536621,29.8578205108643
Morocco,MAR,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,18.3962268829346,17.5355453491211
Morocco,MAR,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,46.2264137268066,45.971565246582
Morocco,MAR,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.233049780130386,0.223718583583832
Morocco,MAR,Regulatory Quality: Estimate,RQ.EST,-0.0868896543979645,-0.0642079934477806
Morocco,MAR,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,9
Morocco,MAR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,49.0566024780273,50.9433975219727
Morocco,MAR,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,36.3207550048828,36.3207550048828
Morocco,MAR,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,60.3773574829102,59.9056587219238
Morocco,MAR,Regulatory Quality: Standard Error,RQ.STD.ERR,0.20897077023983,0.207692891359329
Morocco,MAR,Rule of Law: Estimate,RL.EST,-0.206644892692566,-0.127505928277969
Morocco,MAR,Rule of Law: Number of Sources,RL.NO.SRC,12,13
Morocco,MAR,Rule of Law: Percentile Rank,RL.PER.RNK,44.8113212585449,48.5849075317383
Morocco,MAR,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,34.4339637756348,37.7358474731445
Morocco,MAR,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,54.2452812194824,54.2452812194824
Morocco,MAR,Rule of Law: Standard Error,RL.STD.ERR,0.164297789335251,0.163226678967476
Morocco,MAR,Voice and Accountability: Estimate,VA.EST,-0.545548260211945,-0.489260077476501
Morocco,MAR,Voice and Accountability: Number of Sources,VA.NO.SRC,12,12
Morocco,MAR,Voice and Accountability: Percentile Rank,VA.PER.RNK,32.8502426147461,34.3137245178223
Morocco,MAR,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,28.019323348999,29.9019603729248
Morocco,MAR,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,36.7149772644043,38.7254905700684
Morocco,MAR,Voice and Accountability: Standard Error,VA.STD.ERR,0.120738960802555,0.118495151400566
Mozambique,MOZ,Control of Corruption: Estimate,CC.EST,-0.835754334926605,-0.828437745571136
Mozambique,MOZ,Control of Corruption: Number of Sources,CC.NO.SRC,12,12
Mozambique,MOZ,Control of Corruption: Percentile Rank,CC.PER.RNK,21.698112487793,22.1698112487793
Mozambique,MOZ,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,15.0943393707275,15.5660381317139
Mozambique,MOZ,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,30.6603775024414,31.1320762634277
Mozambique,MOZ,Control of Corruption: Standard Error,CC.STD.ERR,0.151863604784012,0.155566200613976
Mozambique,MOZ,Government Effectiveness: Estimate,GE.EST,-0.73704868555069,-0.716628909111023
Mozambique,MOZ,Government Effectiveness: Number of Sources,GE.NO.SRC,10,10
Mozambique,MOZ,Government Effectiveness: Percentile Rank,GE.PER.RNK,25,25.943395614624
Mozambique,MOZ,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,12.2641506195068,13.2075471878052
Mozambique,MOZ,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,35.8490562438965,36.7924537658691
Mozambique,MOZ,Government Effectiveness: Standard Error,GE.STD.ERR,0.213582724332809,0.217019364237785
Mozambique,MOZ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.26560831069946,-1.26869130134583
Mozambique,MOZ,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,7,7
Mozambique,MOZ,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,11.3207550048828,11.8483409881592
Mozambique,MOZ,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,8.01886749267578,8.53080558776855
Mozambique,MOZ,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,16.0377349853516,15.1658763885498
Mozambique,MOZ,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.219539359211922,0.211780950427055
Mozambique,MOZ,Regulatory Quality: Estimate,RQ.EST,-0.726218461990356,-0.708528399467468
Mozambique,MOZ,Regulatory Quality: Number of Sources,RQ.NO.SRC,9,9
Mozambique,MOZ,Regulatory Quality: Percentile Rank,RQ.PER.RNK,22.6415100097656,24.5283012390137
Mozambique,MOZ,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,15.5660381317139,15.0943393707275
Mozambique,MOZ,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,35.3773574829102,36.3207550048828
Mozambique,MOZ,Regulatory Quality: Standard Error,RQ.STD.ERR,0.174772426486015,0.175018385052681
Mozambique,MOZ,Rule of Law: Estimate,RL.EST,-1.02469038963318,-1.02632343769073
Mozambique,MOZ,Rule of Law: Number of Sources,RL.NO.SRC,13,13
Mozambique,MOZ,Rule of Law: Percentile Rank,RL.PER.RNK,16.0377349853516,17.4528293609619
Mozambique,MOZ,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,9.90566062927246,10.3773584365845
Mozambique,MOZ,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,23.5849056243896,24.056604385376
Mozambique,MOZ,Rule of Law: Standard Error,RL.STD.ERR,0.149735406041145,0.148667678236961
Mozambique,MOZ,Voice and Accountability: Estimate,VA.EST,-0.586264908313751,-0.593393087387085
Mozambique,MOZ,Voice and Accountability: Number of Sources,VA.NO.SRC,14,14
Mozambique,MOZ,Voice and Accountability: Percentile Rank,VA.PER.RNK,32.3671493530273,31.8627452850342
Mozambique,MOZ,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,27.0531406402588,25.9803924560547
Mozambique,MOZ,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,35.7487907409668,36.2745094299316
Mozambique,MOZ,Voice and Accountability: Standard Error,VA.STD.ERR,0.118247374892235,0.116431452333927
Myanmar,MMR,Control of Corruption: Estimate,CC.EST,-1.15152585506439,-1.21649932861328
Myanmar,MMR,Control of Corruption: Number of Sources,CC.NO.SRC,9,8
Myanmar,MMR,Control of Corruption: Percentile Rank,CC.PER.RNK,12.7358493804932,11.7924528121948
Myanmar,MMR,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,6.13207530975342,4.24528312683105
Myanmar,MMR,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,20.7547168731689,19.8113212585449
Myanmar,MMR,Control of Corruption: Standard Error,CC.STD.ERR,0.16555055975914,0.168259635567665
Myanmar,MMR,Government Effectiveness: Estimate,GE.EST,-1.68502449989319,-1.75280201435089
Myanmar,MMR,Government Effectiveness: Number of Sources,GE.NO.SRC,6,6
Myanmar,MMR,Government Effectiveness: Percentile Rank,GE.PER.RNK,5.66037750244141,3.77358484268188
Myanmar,MMR,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,0.943396210670471,0.943396210670471
Myanmar,MMR,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,10.8490562438965,9.90566062927246
Myanmar,MMR,Government Effectiveness: Standard Error,GE.STD.ERR,0.274251371622086,0.281115710735321
Myanmar,MMR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.19571399688721,-2.12527012825012
Myanmar,MMR,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6,6
Myanmar,MMR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,3.77358484268188,4.7393364906311
Myanmar,MMR,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,0,0.947867274284363
Myanmar,MMR,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,7.07547187805176,7.5829381942749
Myanmar,MMR,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.233049780130386,0.227244794368744
Myanmar,MMR,Regulatory Quality: Estimate,RQ.EST,-1.23508405685425,-1.43684935569763
Myanmar,MMR,Regulatory Quality: Number of Sources,RQ.NO.SRC,7,7
Myanmar,MMR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,9.90566062927246,7.07547187805176
Myanmar,MMR,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,4.24528312683105,3.77358484268188
